track_id,track_name,artists,genre,release_year,release_date,explicit,popularity,duration_ms,playlist_name,danceability,loudness,speechiness,playlist_type
68vgtRHr7iZHpzGpon6Jlo,My Boo,USHER,atl hip hop,2004,2004-03-23,False,81,223440,All Out 2000s,0.662,-8.238,0.118,all_out_decades
1gv4xPanImH17bKZ9rOveR,Raise Your Glass,P!nk,dance pop,2010,2010-10-05,True,81,202960,All Out 2000s,0.7,-5.006,0.0838,all_out_decades
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,modern rock,2005,2005-01-01,False,81,232533,All Out 2000s,0.656,-10.572,0.0293,all_out_decades
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,barbadian pop,2008,2008-06-02,False,81,238626,All Out 2000s,0.707,-4.515,0.0571,all_out_decades
0ARK753YaiJbpLUk7z5yIM,Dilemma,Nelly,dance pop,2002,2002-06-25,True,80,289160,All Out 2000s,0.727,-8.074,0.14,all_out_decades
3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,dance pop,2001,2001-08-28,False,80,265866,All Out 2000s,0.911,-3.75,0.0449,all_out_decades
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,Sean Kingston,dance pop,2007,2007-07-23,False,80,225373,All Out 2000s,0.762,-6.075,0.0687,all_out_decades
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",Fall Out Boy,emo,2005,2005-05-03,False,80,229093,All Out 2000s,0.494,-4.784,0.0843,all_out_decades
6cmm1LMvZdB5zsCwX5BjqE,Down,Jay Sean,dance pop,2009,2009-01-01,False,80,212506,All Out 2000s,0.727,-4.498,0.0286,all_out_decades
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,british alternative rock,2000,2000,False,80,232693,All Out 2000s,0.632,-3.463,0.0348,all_out_decades
2T3jgoAMbBXiMMD8pSc6QL,This Is The Life,Amy Macdonald,scottish singer-songwriter,2007,2007-01-01,False,80,184413,All Out 2000s,0.628,-5.024,0.0323,all_out_decades
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,My Chemical Romance,emo,2006,2006-10-23,False,80,311106,All Out 2000s,0.217,-4.103,0.0752,all_out_decades
3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,indietronica,2009,2009-01-01,False,80,228346,All Out 2000s,0.512,-6.797,0.0439,all_out_decades
2GYHyAoLWpkxLVa4oYTVko,Alors on danse - Radio Edit,Stromae,belgian pop,2010,2010-01-01,False,80,206066,All Out 2000s,0.791,-9.206,0.0793,all_out_decades
2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,dance pop,2010,2010-10-05,False,80,222091,All Out 2000s,0.704,-7.273,0.0542,all_out_decades
2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,Soulja Boy,atl hip hop,2008,2008-01-01,False,80,193386,All Out 2000s,0.758,-3.781,0.112,all_out_decades
60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,barbadian pop,2009,2009-11-20,True,80,222920,All Out 2000s,0.563,-4.496,0.127,all_out_decades
3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,Kylie Minogue,australian dance,2001,2001-10-01,False,80,230640,All Out 2000s,0.766,-7.516,0.0339,all_out_decades
7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,dance pop,1999,1999-07-27,False,80,271333,All Out 2000s,0.713,-3.525,0.102,all_out_decades
5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,Miley Cyrus,pop,2009,2009-01-01,False,80,202066,All Out 2000s,0.652,-4.667,0.042,all_out_decades
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,dance pop,2004,2004-08-30,False,80,259333,All Out 2000s,0.706,-6.333,0.0399,all_out_decades
6etwirSInfuJrSOlogS6Sh,American Boy,Estelle,neo soul,2008,2008-03-28,True,80,284733,All Out 2000s,0.693,-2.99,0.378,all_out_decades
70wYA8oYHoMzhRRkARoMhU,When You Were Young,The Killers,alternative rock,2006,2006-09-27,False,80,220426,All Out 2000s,0.467,-3.313,0.112,all_out_decades
0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",Fall Out Boy,emo,2005,2005-05-03,False,80,180266,All Out 2000s,0.622,-3.198,0.154,all_out_decades
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,canadian contemporary r&b,2016,2016-11-25,True,93,230453,All Out 2010s,0.679,-7.015,0.276,all_out_decades
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,modern alternative rock,2013,2013-04-19,False,92,240400,All Out 2010s,0.612,-2.81,0.0336,all_out_decades
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",hip hop,2017,2017-07-21,True,92,180386,All Out 2010s,0.558,-9.222,0.0959,all_out_decades
3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,chill pop,2013,2013-06-24,True,92,244360,All Out 2010s,0.445,-8.532,0.04,all_out_decades
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,dance pop,2012,2012-12-07,False,91,233478,All Out 2010s,0.726,-4.165,0.0431,all_out_decades
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,pop,2019,2019-08-23,False,91,221306,All Out 2010s,0.359,-7.582,0.0919,all_out_decades
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,lgbtq+ hip hop,2016,2016-08-20,False,91,184516,All Out 2010s,0.545,-7.362,0.107,all_out_decades
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,conscious hip hop,2014,2014-12-09,True,90,292799,All Out 2010s,0.69,-8.492,0.339,all_out_decades
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,art pop,2018,2018-04-19,False,90,200185,All Out 2010s,0.351,-10.109,0.0333,all_out_decades
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,pop,2019,2019-05-17,False,90,182160,All Out 2010s,0.501,-5.679,0.0319,all_out_decades
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,garage rock,2013,2013-09-09,False,90,161123,All Out 2010s,0.691,-6.478,0.0368,all_out_decades
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,modern rock,2017,2017-06-23,False,89,204346,All Out 2010s,0.776,-4.374,0.128,all_out_decades
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,dance pop,2012,2012-12-07,False,90,213826,All Out 2010s,0.612,-8.648,0.0434,all_out_decades
0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,pop,2017,2017-03-03,False,89,263400,All Out 2010s,0.599,-6.312,0.0232,all_out_decades
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,r&b,2010,2010-11-26,False,89,195373,All Out 2010s,0.684,-8.127,0.1,all_out_decades
1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,canadian hip hop,2016,2016-05-06,False,89,173986,All Out 2010s,0.792,-5.609,0.0536,all_out_decades
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,ambient pop,2017,2017-06-09,False,89,290616,All Out 2010s,0.37,-9.013,0.0273,all_out_decades
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,pop,2019,2019-12-13,False,89,174000,All Out 2010s,0.548,-4.209,0.0465,all_out_decades
5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,2013-09-09,False,90,272394,All Out 2010s,0.548,-7.596,0.0323,all_out_decades
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,dfw rap,2019,2019-09-06,False,89,215280,All Out 2010s,0.695,-3.497,0.0395,all_out_decades
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,dance pop,2016,2016-11-17,False,89,206693,All Out 2010s,0.853,-4.961,0.0406,all_out_decades
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,boy band,2014,2014-11-17,False,89,226600,All Out 2010s,0.672,-7.747,0.0353,all_out_decades
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,pop,2017,2017-03-03,False,88,233712,All Out 2010s,0.825,-3.183,0.0802,all_out_decades
7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,canadian contemporary r&b,2015,2015-08-28,True,88,242253,All Out 2010s,0.585,-7.063,0.0515,all_out_decades
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,piano rock,2013,2013-01-01,False,88,257265,All Out 2010s,0.664,-4.972,0.0382,all_out_decades
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,dance pop,2013,2013-01-01,False,88,247426,All Out 2010s,0.532,-5.697,0.0523,all_out_decades
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,modern rock,2017,2017-06-23,False,88,187146,All Out 2010s,0.605,-4.833,0.0438,all_out_decades
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,canadian pop,2017,2017-04-20,False,88,199440,All Out 2010s,0.866,-4.063,0.0554,all_out_decades
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,modern rock,2015,2015-05-15,False,87,202333,All Out 2010s,0.734,-5.677,0.141,all_out_decades
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,art pop,2013,2013-01-01,False,87,236053,All Out 2010s,0.324,-8.92,0.0368,all_out_decades
0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Coldplay,permanent wave,2014,2014-05-19,False,87,267866,All Out 2010s,0.545,-6.474,0.0279,all_out_decades
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,canadian contemporary r&b,2018,2018-03-30,False,88,228373,All Out 2010s,0.461,-4.954,0.0356,all_out_decades
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,modern alternative rock,2015,2015-10-30,False,87,260173,All Out 2010s,0.588,-9.461,0.0329,all_out_decades
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,canadian pop,2017,2017-04-20,False,87,187973,All Out 2010s,0.444,-4.078,0.341,all_out_decades
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,alt z,2018,2018-11-16,False,87,169353,All Out 2010s,0.652,-5.714,0.0318,all_out_decades
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,dance pop,2014,2014-01-01,False,88,176658,All Out 2010s,0.527,-5.298,0.0433,all_out_decades
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,canadian hip hop,2017,2017-03-18,True,87,298940,All Out 2010s,0.809,-11.377,0.0396,all_out_decades
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,australian psych,2015,2015-07-17,True,87,216320,All Out 2010s,0.64,-4.083,0.0284,all_out_decades
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,pop,2017,2017-11-03,False,87,201000,All Out 2010s,0.681,-8.237,0.0432,all_out_decades
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,2018-04-06,False,87,214846,All Out 2010s,0.791,-3.24,0.11,all_out_decades
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,neo soul,2013,2013-08-30,False,87,269560,All Out 2010s,0.422,-7.064,0.0322,all_out_decades
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,pop,2014,2014-06-21,False,87,258986,All Out 2010s,0.614,-10.48,0.0476,all_out_decades
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,hip hop,2016,2016-09-16,True,86,243836,All Out 2010s,0.841,-3.37,0.0484,all_out_decades
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,2019,2019-09-06,False,86,157560,All Out 2010s,0.755,-4.368,0.0575,all_out_decades
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,dance pop,2010,2010-10-05,False,86,220734,All Out 2010s,0.635,-5.379,0.0422,all_out_decades
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,art pop,2019,2019-11-13,False,86,245425,All Out 2010s,0.704,-14.454,0.0994,all_out_decades
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,canadian hip hop,2018,2018-06-29,True,87,198973,All Out 2010s,0.754,-9.211,0.109,all_out_decades
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,pop,2014,2014-05-26,False,86,239316,All Out 2010s,0.677,-5.795,0.0361,all_out_decades
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,Taylor Swift,pop,2017,2017-11-10,False,86,211853,All Out 2010s,0.766,-6.471,0.123,all_out_decades
4gbVRS8gloEluzf0GzDOFc,Maps,Maroon 5,pop,2014,2014-09-02,False,86,189960,All Out 2010s,0.742,-5.522,0.0303,all_out_decades
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,reggaeton,2019,2019-06-28,False,86,242573,All Out 2010s,0.754,-5.795,0.317,all_out_decades
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,pop,2016,2016-07-29,False,86,244960,All Out 2010s,0.748,-5.599,0.0338,all_out_decades
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,pop,2019,2019-11-22,False,86,215106,All Out 2010s,0.459,-4.858,0.0573,all_out_decades
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,Rihanna,barbadian pop,2016,2016-01-28,True,86,224000,All Out 2010s,0.509,-4.83,0.0471,all_out_decades
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,hip hop,2017,2017-07-14,True,86,233901,All Out 2010s,0.726,-5.043,0.123,all_out_decades
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Kendrick Lamar,conscious hip hop,2018,2018-02-09,True,86,232186,All Out 2010s,0.698,-4.946,0.0597,all_out_decades
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,canadian pop,2015,2015-11-13,False,86,233720,All Out 2010s,0.609,-9.828,0.438,all_out_decades
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,boy band,2012,2012-05-25,False,86,199986,All Out 2010s,0.726,-2.494,0.0737,all_out_decades
4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,J. Cole,conscious hip hop,2014,2014-12-09,True,86,239266,All Out 2010s,0.495,-8.108,0.357,all_out_decades
4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,pop,2021,2021-06-11,False,86,189486,All Out 2010s,0.775,-7.241,0.0557,all_out_decades
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,Sam Smith,pop,2014,2014-05-26,False,86,172723,All Out 2010s,0.418,-6.444,0.0414,all_out_decades
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,hip hop,2018,2018-08-03,True,86,312820,All Out 2010s,0.834,-3.714,0.222,all_out_decades
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,indietronica,2011,2011-05-23,False,86,239600,All Out 2010s,0.733,-5.849,0.0292,all_out_decades
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,dfw rap,2018,2018-04-27,True,86,218146,All Out 2010s,0.585,-6.136,0.0712,all_out_decades
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,edm,2016,2016-08-05,False,85,205946,All Out 2010s,0.649,-5.371,0.0349,all_out_decades
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,canadian contemporary r&b,2015,2015-08-28,False,85,213520,All Out 2010s,0.705,-5.526,0.0425,all_out_decades
3GZD6HmiNUhxXYf8Gch723,Lost,Frank Ocean,lgbtq+ hip hop,2012,2012-07-10,True,85,234093,All Out 2010s,0.913,-4.892,0.226,all_out_decades
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,permanent wave,2011,2011-10-24,False,85,278719,All Out 2010s,0.449,-6.761,0.0268,all_out_decades
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Lil Baby,atl hip hop,2018,2018-10-05,True,85,145542,All Out 2010s,0.897,-6.903,0.292,all_out_decades
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,pop,2019,2019-02-08,True,85,178626,All Out 2010s,0.778,-10.732,0.334,all_out_decades
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,pop soul,2015,2015-01-12,True,85,269666,All Out 2010s,0.856,-7.223,0.0824,all_out_decades
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,pop,2019,2019-12-13,False,85,207133,All Out 2010s,0.676,-3.675,0.0483,all_out_decades
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,dance rock,2014,2014-12-02,False,85,199080,All Out 2010s,0.578,-3.804,0.0619,all_out_decades
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,chicago rap,2018,2018-12-10,True,85,239835,All Out 2010s,0.511,-7.23,0.2,all_out_decades
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,conscious hip hop,2017,2017-04-14,True,85,213400,All Out 2010s,0.8,-7.343,0.0924,all_out_decades
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem,detroit hip hop,2010,2010-06-18,True,85,263373,All Out 2010s,0.749,-5.034,0.227,all_out_decades
3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,indie rock italiano,2017,2017-12-08,False,85,211560,All Out 2010s,0.714,-4.808,0.0504,all_out_decades
3pXF1nA74528Edde4of9CC,Don't,Bryson Tiller,kentucky hip hop,2015,2015-10-02,True,85,198293,All Out 2010s,0.765,-5.556,0.195,all_out_decades
43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,art pop,2019,2019-03-29,False,85,196077,All Out 2010s,0.367,-14.084,0.0972,all_out_decades
0WtDGnWL2KrMCk0mI1Gpwz,Redbone,Childish Gambino,atl hip hop,2016,2016-12-02,True,85,326933,All Out 2010s,0.745,-10.614,0.0983,all_out_decades
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein,dark clubbing,2019,2019-03-08,True,85,202093,All Out 2010s,0.658,-12.21,0.0363,all_out_decades
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,metropopolis,2013,2013,False,85,192789,All Out 2010s,0.655,-4.852,0.0316,all_out_decades
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,pop,2018,2018-05-11,False,85,208786,All Out 2010s,0.775,-4.586,0.0542,all_out_decades
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,pop,2017,2017-05-12,False,85,340706,All Out 2010s,0.516,-4.63,0.0313,all_out_decades
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,permanent wave,2015,2015-12-04,False,85,258266,All Out 2010s,0.491,-6.487,0.0377,all_out_decades
6VObnIkLVruX4UVyxWhlqm,Skyfall,Adele,british soul,2012,2012-10-04,False,85,286480,All Out 2010s,0.346,-6.864,0.0282,all_out_decades
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,modern rock,2016,2016-06-16,False,85,195920,All Out 2010s,0.732,-9.348,0.0286,all_out_decades
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,pop,2020,2020-09-18,False,85,187436,All Out 2010s,0.72,-4.719,0.0473,all_out_decades
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,pop,2014,2014-08-25,False,85,197266,All Out 2010s,0.628,-5.036,0.0323,all_out_decades
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,dance pop,2016,2016-04-29,False,85,222160,All Out 2010s,0.631,-2.787,0.0332,all_out_decades
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,pop,2014,2014-06-21,False,85,281560,All Out 2010s,0.781,-6.061,0.0295,all_out_decades
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),Wiz Khalifa,hip hop,2015,2015,False,85,229525,All Out 2010s,0.689,-7.503,0.0815,all_out_decades
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,boy band,2013,2013-11-25,False,85,245493,All Out 2010s,0.6,-5.802,0.0477,all_out_decades
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,art pop,2019,2019-03-29,False,85,194087,All Out 2010s,0.701,-10.965,0.375,all_out_decades
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,modern rock,2015,2015-05-15,False,84,214506,All Out 2010s,0.645,-5.355,0.0393,all_out_decades
2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,garage rock,2013,2013-09-09,False,84,201726,All Out 2010s,0.288,-5.692,0.0371,all_out_decades
4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,dance pop,2011,2011-06-17,False,84,252306,All Out 2010s,0.671,-3.206,0.161,all_out_decades
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,dance pop,2010,2010-01-01,False,84,199693,All Out 2010s,0.755,-2.718,0.142,all_out_decades
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Rihanna,barbadian pop,2010,2010-01-01,False,84,235493,All Out 2010s,0.789,-4.233,0.0429,all_out_decades
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,Lauv,pop,2018,2018-05-31,False,84,197436,All Out 2010s,0.753,-7.621,0.255,all_out_decades
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,Sheryl Crow,lilith,1993,1993-08-03,False,74,272106,All Out 90s,0.82,-11.179,0.0321,all_out_decades
70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,alternative rock,1993,1993-02-22,True,89,238640,All Out 90s,0.515,-9.935,0.0372,all_out_decades
1DIXPcTDzTj8ZMHt3PDt8p,Gangsta's Paradise,Coolio,g funk,1995,1995-11-07,False,88,240693,All Out 90s,0.647,-10.05,0.0593,all_out_decades
5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,Aqua,bubblegum dance,1997,1997-01-01,False,81,197960,All Out 90s,0.812,-10.998,0.0397,all_out_decades
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,alternative rock,1991,1991-03-12,False,86,268426,All Out 90s,0.666,-5.051,0.0295,all_out_decades
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,neo mellow,1998,1998-09-11,False,86,289533,All Out 90s,0.315,-8.072,0.0362,all_out_decades
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,australian rock,1990,1990-09-24,False,86,292880,All Out 90s,0.502,-5.175,0.0364,all_out_decades
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,alternative rock,1999,1999-06-08,False,86,329733,All Out 90s,0.592,-2.788,0.027,all_out_decades
7EZC6E7UjZe63f1jRmkWxt,Zombie,The Cranberries,irish rock,1994,1994-10-03,False,85,306440,All Out 90s,0.309,-8.994,0.035,all_out_decades
5XrfFo0JFOnWD9ZMNXGkQh,If It Makes You Happy,Sheryl Crow,lilith,1996,1996-01-01,False,66,323400,All Out 90s,0.543,-7.091,0.0289,all_out_decades
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,alternative metal,1999,1999-06-01,False,85,167066,All Out 90s,0.434,-4.918,0.0488,all_out_decades
503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre,g funk,1999,1999-11-16,True,84,270586,All Out 90s,0.816,-3.323,0.234,all_out_decades
4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,The Offspring,alternative metal,1998,1998-11-16,False,84,180160,All Out 90s,0.523,-4.203,0.0337,all_out_decades
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,boy band,1999,1999-05-18,False,84,213306,All Out 90s,0.689,-5.83,0.027,all_out_decades
6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,modern rock,1994,1994-02-01,False,84,181533,All Out 90s,0.442,-3.205,0.0602,all_out_decades
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,dance pop,1996,1996-01-01,False,83,173026,All Out 90s,0.768,-6.145,0.0324,all_out_decades
0jWgAnTrNZmOGmqgvHhZEm,What's Up?,4 Non Blondes,new wave pop,1992,1992-01-01,False,83,295533,All Out 90s,0.565,-10.044,0.0292,all_out_decades
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,alternative rock,1991,1991-09-24,False,85,264306,All Out 90s,0.559,-13.496,0.0459,all_out_decades
1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,atl hip hop,1999,1999-02-23,False,83,214400,All Out 90s,0.743,-4.267,0.0953,all_out_decades
1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,dream pop,1993,1993-10-05,False,83,295600,All Out 90s,0.42,-13.925,0.0275,all_out_decades
754kgU5rWscRTfvlsuEwFp,Kiss Me,Sixpence None The Richer,lilith,1997,1997-11-22,False,83,208680,All Out 90s,0.526,-6.964,0.0283,all_out_decades
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),Green Day,modern rock,1997,1997-10-14,True,83,153466,All Out 90s,0.475,-7.844,0.0302,all_out_decades
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,Blur,alternative rock,1997,1997-02-10,False,83,121160,All Out 90s,0.674,-6.903,0.0676,all_out_decades
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,The Verve,britpop,1997,1997-09-29,False,82,357266,All Out 90s,0.356,-6.006,0.0479,all_out_decades
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears,dance pop,1999,1999-01-12,False,82,211066,All Out 90s,0.759,-5.745,0.0307,all_out_decades
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,pop rock,1999,1999-06-08,False,82,200373,All Out 90s,0.731,-5.881,0.032,all_out_decades
7aQjPecQdIuNd1sz3KCDhD,Lovefool,The Cardigans,lilith,1996,1996-01-01,False,82,193953,All Out 90s,0.704,-6.029,0.0252,all_out_decades
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Red Hot Chili Peppers,alternative rock,1999,1999-06-08,False,84,215906,All Out 90s,0.595,-4.803,0.0295,all_out_decades
4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,blink-182,alternative metal,1999,1999-06-01,True,82,148360,All Out 90s,0.391,-7.419,0.0692,all_out_decades
3YRCqOhFifThpSRFJ1VWFM,November Rain,Guns N' Roses,glam metal,1991,1991-09-17,False,82,536066,All Out 90s,0.294,-9.316,0.0291,all_out_decades
3ovjw5HZZv43SxTwApooCM,Wind Of Change,Scorpions,album rock,1990,1990-01-01,False,81,312360,All Out 90s,0.452,-10.108,0.0351,all_out_decades
3u5N55tHf7hXATSQrjBh2q,Freed From Desire,Gala,eurodance,1997,1997-11-17,False,81,213394,All Out 90s,0.704,-4.221,0.0493,all_out_decades
5DiXcVovI0FcY2s0icWWUu,Mr. Jones,Counting Crows,neo mellow,1993,1993-01-01,False,81,272293,All Out 90s,0.578,-6.542,0.0363,all_out_decades
